,name,roastery,info,address,img
344,아프로디테 블렌딩,라메르판지 비앤알,"라 메르 판지 제조사인 라 메르 판지 B&R은 베이커리와 원두를 제조하는 회사로, 안전하고 질 좋은 먹거리를 제공하기 위해 HACCP인증을 마친 프리미엄 베이커리 만을 취급하는 회사입니다.",울산 북구 판지1길 30,https://d2wosiipoa41qn.cloudfront.net/Bxwa15E3K-r1B62KDrPyjNrAVWQ=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230808/807b3cce4e504957a2775cd7670bde74.png
345,디카페인,디그리,"경기도 안산에 ""degree""라는 커피회사로, 2014년도에 창업하여, 직영매장 3곳, 식품제조가공업 공장을 운영중입니다.
기센 W6, 트리니타스 T2를 이용하여 ""깨끗하고 좋은 단맛을 가진 커피""를 지향하여 생두 선별부터, 로스팅 QC까지 대표부터 팀원 모두 하고 있습니다.
직영 매장을 오랜 기간 운영함으로써 원두를 누구보다 가까이 체크하고, 손님들에게 피드백을 받음으로써 스페셜티 등급의 커피부터 커머셜 커피 까지,
데일리 커피를 제공하면서 로컬브랜드로 많은 사랑을 받고 있습니다.
단순히 납품처와 공급처의 관계가 아닌, 동반성장을 꿈꿉니다.",경기도 안산시 단원구 만해로 205 타원타크라3 a동 113호 114호,https://d2wosiipoa41qn.cloudfront.net/bBgqZWvj-YIvqQmBfEwhlNtc2EE=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230621/8295b71d84a04c7c99795f33f0e35a01.jpeg
346,CALLA LILY(칼라 릴리),마그마커피,"마그마 커피는 세계 커피 산업에서 수십 년 동안 활동해 온 '토마스 하지스(Thomas L. Hodges)'와 '아르만도 시에라(Armando Sierra)' 두 사람의 오랜 경험과 가치를 한국 커피 시장에 전하고자 합니다.
전 세계 산지를 돌며 엄선한 스페셜티 커피를 다이렉트 트레이드하고 있는 마그마 커피는 수십 년에 걸쳐 축적된 노하우를 토대로 생두 수입부터 원두 로스팅까지 전 과정을 세심하게 QC하고 있으며, 각각의 커피가 가진 개성을 살려 최상의 기술로 로스팅 합니다.
마그마 커피는 커피가 가진 본연의 맛을 온전히 느낄 수 있도록, 마지막 한 모금까지 기분 좋게 마실 수 있는 균형감 있는 스페셜티 커피를 제공합니다.",서울특별시 강남구 학동로50길 42 302호,https://d2wosiipoa41qn.cloudfront.net/Ci4T2m3NpH-hy6oN5PFNvGhDDls=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230703/94ee3ae8b9da4a9fa1af96f3fa14f97c.jpeg
347,콜롬비아 디카페인,전광수 커피,"전광수커피는 1996년 창업 이후 커피 1세대 로스터가 운영하는 강배전 로스팅 전문 회사로써 일찍부터 국내에 핸드드립 커피를 전파하는데 앞장섰으며 고품질 원두를 제공하는 회사입니다.

식은 커피에서 근사함을 느껴보셨나요?
그러한 커피를 소개합니다.",경기도 하남시 조정대로 150 (아이테코) 오렌지존 226호,https://d2wosiipoa41qn.cloudfront.net/ziPVjEJRvG1LkXZkeH4WA1nQ17I=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20221226/828f61c4e909413ba46b9e048f6fd11d.jpeg
348,아침 블랜드,글루,"커피 로스터리 글루입니다.
God loves you 라는 슬로건을 가지고 이웃 사랑을 전하고자 합니다.
단맛 중심의 밸런스있는 커피를 지향합니다.",서울 성동구 성덕정길 130 1층,https://d2wosiipoa41qn.cloudfront.net/TkT1heIcxDgOSIXeOzDlQQY4mDo=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230601/4ff92e260f4e44ce9324f1cd75336863.jpeg
349,모리 로부스타 쎄 허니,라까프,"""New wave of Vietnamese Coffee""
한국에서는 찾아볼 수 없던 최상급 베트남 커피와 그 속의 담긴 이야기를 전합니다.
라까프는 최고 품질의 커피를 재배하고 가공하는 6개 농장들과 파트너십을 맺고 직공정거래를 통해 생두를 안정적으로 공급 받습니다.
베트남 커피 그리고 파트너 농장의 커피만을 사용하기에 균일한 품질을 유지할 수 있습니다.
커피의 최초 생산자와 그 어떤 로스터리보다 밀접한 관계를 유지하기에 직접적으로 커피농장에서부터 한 잔의 커피가 되는 모든 과정에 라까프가 함께 합니다.
라까프 로스터리는 HACCP인증을 받았으며, 석발기와 선별기를 사용함과 동시에 색도, 밀도, 수분함량 등을 확인하여 고품질의 균일한 원두 공급을 위해 최선의 노력을 다합니다.",서울특별시 광진구 면목로 5-1 1층 102호,https://d2wosiipoa41qn.cloudfront.net/jB79UaI6SypzDAPf1QxfNxw_brk=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20221208/0c5a6e86f01d4a14aac9f7b63af04b5a.jpeg
350,조바티 디카페인 블렌드,조바티커피,"조바티커피 로스터스입니다. Jobatti Coffee Roasters (JCR)

""Coffee-Impressionism""

스타벅스 같은 세계적인 로스터리 카페를 꿈꾸며 조바티커피를 만들고 있습니다. 대한민국을 대표하는 로스터리로 거듭나겠습니다.
감사합니다.",경기 고양시 일산동구 일산로372번길 30-5 1층,https://d2wosiipoa41qn.cloudfront.net/rUy22YzhscqnUI2o8p00NAjWOYg=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230502/c8f544fed4714867b09132c649209fe6.png
351,버밀리온 헤오 블렌딩,올인커피,"[All-IN COFFEE]
‘한 가지 일에 모든 힘을 쏟아부음’ 올인커피 입니다.
10년 이상 로스팅을 하며 다양한 원산지, 품종, 가공별 생두를 전문적이고 체계적으로 로스팅해 온 업체로 현재는 카페부터 호텔, 레스토랑, 베이커리 등 오프라인 최전선의 F&B 업체들과 오피스, 관공서 등에 당일 로스팅 된 신선한 원두커피를 납품하고 있습니다.
올인커피는 '고객 경험'을 최우선으로 생각하여 교육, 컨설팅, 머신, 부자재 등 커피가 생산되고 소비되는 모든 공간에서 각 분야의 전문가들과 유기적으로 협력하여 전문가들과 소비자들을 '한 컵'에 담기 위한 다양한 시도를 진행합니다.
✔ 10년 이상의 로스팅 노하우로 품질의 균일성과 안정성
✔ 커피 업계 각 분야의 전문가들과 협력하는 관계성
✔ 특별한 라인업으로 '고객 경험'을 중요시하는 다양성",서울 강서구 공항대로 212 퀸즈파크일레븐 A동 501호,https://d2wosiipoa41qn.cloudfront.net/4MlF9jvTfXZSaiqEbu8Gxu-mmV8=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230426/291779d79a934a23aba435951ac28e4e.jpeg
352,시그니처블렌드 B,로컬커피 로스터스,"인스타그램 - localcoffee_official
스페셜티커피를 누구나 쉽게 접하고 즐길수 있게 노력하고 있습니다.
그렇기에 로컬커피로스터스는 Sweetness에 집중하여 로스팅을 합니다.
매 해 뉴크랍 생두를 안정적으로 공급받고,
당일로스팅 원칙으로 10년이상의 경력을 지닌 큐그레이더 대표가
직접 로스팅을 하며 원두로스팅의 품질을 일정하게 원두납품을 하고 있습니다.
많은 분들이 로컬커피로스터스를 통해 스페셜티커피가 널리 알려졌으면 하는 바램입니다.",경기도 김포시 양촌읍 불당로 92-10 B동 공장건물,https://d2wosiipoa41qn.cloudfront.net/_r6nxfwH0GD-UFJ0x3RRzYlRkWo=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230419/c89cd2ce407d4362bd5b9bec8a75474e.png
353,세븐레이크,랑케커피,"매일 신선한 원두를 로스팅합니다.
(주) 랑케는 안산을 대표하는 원두 로스팅 전문 회사입니다.
하이앤드 로스터기 기센 W30A Pro 모델을 아시아 최초로 도입하여 연150톤의 원두를 안정적으로 생산할 수 있습니다.
누구나 편하고 쉽게 커피를 즐길 수 있기를 바라는 마음으로 다양한 커피 취향을 가진 분들이 모두 즐길 수 있는 커피 브랜드를 만들고자 합니다.
한잔의 맛있는 커피로 기분 좋은 하루의 시작과 끝을 함께 하겠습니다.",경기 안산시 단원구 산단로 296 522호,https://d2wosiipoa41qn.cloudfront.net/wRqqRIvWm4VxIXXZ5pS50eSNMaA=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230620/ba73415c548c494d8be9d2ed411b97d5.png
354,Avo 블랜드,이보크,"'Evoke' 어떤 장소 또는 기억을 상기 시켜주는 뜻을 가지고 있어, 커피로써 공간으로써 매장을 기억하고 좋은 기억을 가져가시라는 의미로 매장을 운영중입니다.

저희 커피가 있는곳이 저희 업장이라고 생각하면서, 볶고 있습니다.
경쟁력있는 가격과 퀄리티 그리고 좋은 원두로써 점주분들께 보답하겠습니다. 매일 매일 편하고, 데일리 커피로 언제든지 이보크를 찾아주세요.","인천 서구 가정로261번길 7 101~102호(석남동, 인천플러스)",https://d2wosiipoa41qn.cloudfront.net/pQfN2ocdl0dOtOrlcP-vj-EIKGY=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230401/0f874282c5254b2da51b529544488a45.jpeg
355,에티오피아 시다모 문타샤,커피볶는곰,"커피볶는곰은 2010년 부터 스페셜티를 중심으로, 감남에 위치한 매장과 용산에 위치한 로스팅 및 교육공간을 운영 하고 있습니다.
'커피는 제철과일' 이라는 슬로건과 함께 재료의 선별, 용도에 맞는 로스팅, 매장의 환경에 맞는 추출에 모두 집중하여 고객에게 전달되는 한잔을 위해 최선을 다하고 있습니다.
곰의 원두를 사용하시는 매장은 원두와 추출에 관련된 물에 관련된 현장세팅을 진행 해 드립니다.",서울특별시 용산구 갈월동 5-67,https://d2wosiipoa41qn.cloudfront.net/Ivo1C2MLRTj3C8x8F6ky4tgmw0c=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230326/a2258a6fa3894c3180b8991f2ca86075.jpeg
356,스페셜티 블렌드,리밀커피,"“우리의 커피가 닿으면 느낌표가 떠오를 거예요”

리밀커피는 커피를 통해 만들어질 수 있는 다양한 감동을 전달하기 위한 가장 좋은 방법을 생각합니다.",서울시 마포구 동교로22길 21,https://d2wosiipoa41qn.cloudfront.net/oN0fTmFPdr_0tq6m15PB3AWj8e8=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20211223/5b73957452a648a0835c153956d02fcf.png
357,아로마,커피루소,"당신의 소중한 일상 속 커피 한잔의 기쁨을 드리는 커피의 기쁨, 커피루소.
커피루소는 스페셜티커피 전문 브랜드로 많은 사람들에게 어떻게 하면 최상의 커피 경험을 전달하고 커피 한잔의 기쁨을 드릴 수 있을지 계속해서 연구하고 노력합니다.
-2008년 'LUSSO' 브랜드 런칭
-2009년 국내 최초 미국스페셜티커피협회(SCAA) 기준의 Q-grader 인증 교육기관 트레이닝랩 오픈
-2011년 루소의 최상의 커피와 서비스를 경험할 수 있는 로스터리 카페 '루소 청담점' 오픈
-2016년 스페셜티 커피와 완벽한 페어링을 선보이는 브런치 카페 '루소 정동점' 오픈
-2022년 커피 한잔의 기쁨을 드리는 커피의 기쁨, '커피루소'로 브랜드 리뉴얼 완료","서울특별시 강남구 학동로 107, 5층",https://d2wosiipoa41qn.cloudfront.net/swX3zxFE-hYXzy4ZzT5Edl4eEeU=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230223/2de5fac4ffa745f78d34406242b0be71.jpeg
358,타이거 스모크 블랜드,퍼블릭 커피 로스터즈,"퍼블릭 커피 로스터즈는 로컬 스페셜티 씬의 가능성을 알리기 위해 2016년 구미에서 설립된 커피 회사입니다.
상대적으로 열악한 로컬 커피씬의 발전을 위해 OPEN SOURCE를 지향하며, 커피를 매개로 한 고객과의 소통을 가장 중요한 가치로 생각 합니다.
열풍방식인 로링 로스터를 사용하여,
클린컵과 부드러운 텍스쳐에 중점을 둔 로스팅을 추구 합니다.",경북 구미시 산동읍 첨단기업1로 42,https://d2wosiipoa41qn.cloudfront.net/GL_imWN4sXTxK1uDaZKjnhKd8Ko=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230113/79b5dd29c28847079021c28f76e95432.jpeg
359,콜롬비아 살피콘 게이샤 CM내추럴,오프사이트,"[ OFF-SIGHT ]
시각적 이미지는 우리에게 유용한 정보를 가져다주지만 때론 중요한 본질을 놓치게 만들기도 합니다.
커피를 마시는 공간, 그리고 잔 안에 담긴 음료,
그 이상의 가치를 담아내기 위해 오프사이트는 오늘도 노력합니다.
철저하게 테스트를 거쳐 선별된 생두로 로스팅하며, 일반 소비자분들께도 충분히 설득력있는 맛을 표현해드리고자 노력합니다.",경기도 파주시 조리읍 고봉로 929 2층,https://d2wosiipoa41qn.cloudfront.net/vQO8PHi16Sae9qNscalsoaeTZ_4=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230407/34b073f231234c808d743226c7f8f6f6.png
360,Santo Negro 산토네그로,클라리멘토,"클라리멘토는 밝고 선명한 스페셜티커피를 지향합니다.
다채로운 빛을 담고 있는 커피 한잔이 주는 즐거움을 경험할 수 있는 로스터리입니다.",경기 고양시 덕양구 의장로 29-31 1층,https://d2wosiipoa41qn.cloudfront.net/Rz2M8tFOuZY1Tca3wlPK9LUe9iI=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230216/245827becff44638b4abd38df0d82f7e.png
361,엘 살바도르 라 시베리아 레드버번 워시드,55도 커피로스터스,"""커피에 색을 입히다""
Good Temperature for latte , 팔레트에 다양한 색을 조합하여 화판에 작품을 그리듯이 저희 회사는 '커피에 색을 입히다.' 라는 주제로 각 매장의 컨셉에 맞는 원두를 컨설팅하고 있는 로스팅 전문 회사입니다.
최고 품질의 커피를 제공하기 위해 좋은 생두와 시설을 갖추어 철저한 품질 평가를 하고 있습니다. 항상 더 좋은 커피, 더 좋은 환경,더 좋은 관계를 만들어 사회에 좋은 영향을 끼칠 수 있는 회사로 성장하기 위해 노력하고 있습니다.",경기도 광주시 고불로 450-3 에이스폴딩 뒷편 지층 55도커피로스터스,https://d2wosiipoa41qn.cloudfront.net/YbfLb4iw1QK320av0qtO7ajSJ1M=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210913/6620f498ff2c42bb97fdaaf287965ada.png
362,BAGUS 블렌딩,제이엠디커피팩토리,"“JMD만의 명품 원두로 그 이상의 무한함을 창조하고자 합니다.”
커피는 이제 단지 특별한 음료, 사치스러운 이미지에 국한되지 않습니다.
30년 이상 경력의 해외현지 최고 로스터가 최고의 맛과 품질을 전달하기 위해
4단계의 품질테스트와 샘플 로스팅, 커핑, 프로파일링의 빅데이터를 가지고 본연의 맛을 살린 로스팅을 합니다.
JMD는 언제나 좋은 커피와 함께 여러분들에게 찾아갈 준비가 되어있습니다.",경기 고양시 일산동구 장대길 75-53 나동 1층 JMD Coffee Factory,https://d2wosiipoa41qn.cloudfront.net/yigVBzLfr4toiLIF_R_8ng9xNZM=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230206/5f4636ac80a34b419c20db3446d67073.jpeg
363,과테말라 디카페인,크래커스 커피 로스터스,"크래커스는 가장 근본이 되어야 하는 '맛'에 대한 이야기를 하려 합니다.
로스팅시에 커피 수분이 날아가면서 생두의 가장 약한 부분이 벌어지는데, 이를 크랙이라고 합니다.
'크랙을 만드는 사람들' 이라는 의미를 담고 있습니다.",제주 제주시 한경면 용금로 442 / CRACKERS COFFEE ROASTERS,https://d2wosiipoa41qn.cloudfront.net/saN-gSMi5ITFs23HiBnKBTN-6Oc=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230119/d5ee6c42b5064861a048c384556d50d4.jpeg
364,과테말라 파노라마,UFO 커피로스터스,"U nique 유니크한
F lavor 향과 맛의
O rchestratiom 조화로움
UFO coffee Co.는 좋은 커피를 만들기 위해 재료 선정부터 많은 노력을 하고 있습니다.
좋은 품질 유지를 위해 우리가 경험하는 커피가 어떤 농부의 손에서 세심하게 관리되어 왔는지 추척가능한 생두를 고집하여 사용합니다.
그리고 신뢰를 바탕으로 두터운 관계 유지와 상생을 도모하는 지속 가능성에 초점을 맞추고 있습니다.
UFO coffee Co.는 좋은 단맛과 밸런스를 바탕으로 공감하는 커피를 만듭니다.",서울시 관악구 은천로 39,https://d2wosiipoa41qn.cloudfront.net/lhWrQOIJp9DGA0ragz7SvUvP9qc=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20221227/5ff8b6676baa4f3c8c673284541ad3ff.jpeg
